-2	10	10	30	-5.196
0	7	10	21	-0
-1	8	10	22.5	-2.598
-1	7	10	19.5	-2.598
0	6	10	18	-0
1	7	10	19.5	2.598
1	8	10	22.5	2.598
0	8	10	24	-0
3	8	10	22.5	7.794
2	8	10	24	5.196
2	7	10	21	5.196
3	7	10	19.5	7.794
4	7	10	21	10.393
4	8	10	24	10.392
3	9	10	25.5	7.794
1	10	10	28.5	2.598
0	10	10	30	0
0	9	10	27	-0
1	9	10	25.5	2.598
2	9	10	27	5.196
2	10	10	30	5.197
1	11	10	31.5	2.598
-8	8	11	24	-20.785
-9	9	11	25.5	-23.383
-9	8	11	22.5	-23.383
-8	7	11	21	-20.785
-7	8	11	22.5	-18.186
-7	9	11	25.5	-18.187
-8	9	11	27	-20.784
-6	6	11	18	-15.588
-7	7	11	19.5	-18.186
-7	6	11	16.5	-18.187
-6	5	11	15	-15.589
-5	6	11	16.5	-12.991
-5	7	11	19.5	-12.991
-6	7	11	21	-15.588
-3	7	11	19.5	-7.794
-4	7	11	21	-10.392
-4	6	11	18	-10.392
-3	6	11	16.5	-7.794
-2	6	11	18	-5.196
-2	7	11	21	-5.196
-3	8	11	22.5	-7.794
-5	9	11	25.5	-12.99
-6	9	11	27	-15.589
-6	8	11	24	-15.588
-5	8	11	22.5	-12.991
-4	8	11	24	-10.392
-4	9	11	27	-10.392
-5	10	11	28.5	-12.99
4	10	12	30	10.392
3	11	12	31.5	7.794
3	10	12	28.5	7.794
4	9	12	27	10.392
5	10	12	28.5	12.99
5	11	12	31.5	12.991
4	11	12	33	10.393
6	8	12	24	15.588
5	9	12	25.5	12.991
5	8	12	22.5	12.99
6	7	12	21	15.588
7	8	12	22.5	18.187
7	9	12	25.5	18.187
6	9	12	27	15.589
9	9	12	25.5	23.382
8	9	12	27	20.784
8	8	12	24	20.784
9	8	12	22.5	23.383
10	8	12	24	25.981
10	9	12	27	25.981
9	10	12	28.5	23.383
7	11	12	31.5	18.186
6	11	12	33	15.588
6	10	12	30	15.588
7	10	12	28.5	18.187
8	10	12	30	20.785
8	11	12	33	20.785
7	12	12	34.5	18.187
8	6	13	18	20.785
7	7	13	19.5	18.187
7	6	13	16.5	18.187
8	5	13	15	20.784
9	6	13	16.5	23.383
9	7	13	19.5	23.383
8	7	13	21	20.785
10	4	13	12	25.981
9	5	13	13.5	23.382
9	4	13	10.5	23.383
10	3	13	9	25.981
11	4	13	10.5	28.579
11	5	13	13.5	28.579
10	5	13	15	25.981
13	5	13	13.5	33.775
12	5	13	15	31.177
12	4	13	12	31.177
13	4	13	10.5	33.775
14	4	13	12	36.374
14	5	13	15	36.373
13	6	13	16.5	33.775
11	7	13	19.5	28.579
10	7	13	21	25.981
10	6	13	18	25.98
11	6	13	16.5	28.579
12	6	13	18	31.177
12	7	13	21	31.177
11	8	13	22.5	28.579
9	2	14	4.5	23.383
8	2	14	6	20.785
8	1	14	3	20.784
9	1	14	1.5	23.383
10	1	14	3	25.981
10	2	14	6	25.98
9	3	14	7.5	23.383
11	0	14	-1.5	28.579
10	0	14	-0	25.981
10	-1	14	-3	25.981
11	-1	14	-4.5	28.579
12	-1	14	-3	31.177
12	0	14	-0	31.176
11	1	14	1.5	28.579
14	0	14	0	36.374
13	1	14	1.5	33.775
13	0	14	-1.5	33.775
14	-1	14	-3	36.373
15	0	14	-1.5	38.971
15	1	14	1.5	38.971
14	1	14	3	36.373
12	2	14	6	31.177
11	3	14	7.5	28.579
11	2	14	4.5	28.579
12	1	14	3	31.177
13	2	14	4.5	33.775
13	3	14	7.5	33.775
12	3	14	9	31.176
-1	-9	15	-28.5	-2.598
-2	-9	15	-27	-5.196
-2	-10	15	-30	-5.197
-1	-10	15	-31.5	-2.598
0	-10	15	-30	-0
0	-9	15	-27	0
-1	-8	15	-25.5	-2.598
1	-11	15	-34.5	2.598
0	-11	15	-33	-0
0	-12	15	-36	-0
1	-12	15	-37.5	2.598
2	-12	15	-36	5.196
2	-11	15	-33	5.197
1	-10	15	-31.5	2.598
4	-11	15	-33	10.393
3	-10	15	-31.5	7.794
3	-11	15	-34.5	7.794
4	-12	15	-36	10.392
5	-11	15	-34.5	12.99
5	-10	15	-31.5	12.99
4	-10	15	-30	10.393
2	-9	15	-27	5.196
1	-8	15	-25.5	2.598
1	-9	15	-28.5	2.598
2	-10	15	-30	5.196
3	-9	15	-28.5	7.794
3	-8	15	-25.5	7.794
2	-8	15	-24	5.197
10	-3	16	-9	25.981
9	-2	16	-7.5	23.382
9	-3	16	-10.5	23.383
10	-4	16	-12	25.981
11	-3	16	-10.5	28.578
11	-2	16	-7.5	28.579
10	-2	16	-6	25.98
12	-5	16	-15	31.177
11	-4	16	-13.5	28.578
11	-5	16	-16.5	28.579
12	-6	16	-18	31.177
13	-5	16	-16.5	33.775
13	-4	16	-13.5	33.775
12	-4	16	-12	31.177
13	-2	16	-7.5	33.775
12	-2	16	-6	31.177
12	-3	16	-9	31.177
13	-3	16	-10.5	33.775
14	-3	16	-9	36.373
14	-2	16	-6	36.373
13	-1	16	-4.5	33.775
-14	0	17	-0	-36.374
-15	1	17	1.5	-38.971
-15	0	17	-1.5	-38.971
-14	-1	17	-3	-36.373
-13	0	17	-1.5	-33.775
-13	1	17	1.5	-33.775
-14	1	17	3	-36.373
-11	1	17	1.5	-28.579
-12	1	17	3	-31.177
-12	0	17	0	-31.176
-11	0	17	-1.5	-28.579
-10	0	17	0	-25.981
-10	1	17	3	-25.981
-11	2	17	4.5	-28.579
-13	3	17	7.5	-33.775
-14	3	17	9	-36.373
-14	2	17	6	-36.373
-13	2	17	4.5	-33.775
-12	2	17	6	-31.177
-12	3	17	9	-31.177
-13	4	17	10.5	-33.775
-12	5	18	15	-31.177
-13	6	18	16.5	-33.775
-13	5	18	13.5	-33.775
-12	4	18	12	-31.177
-11	5	18	13.5	-28.578
-11	6	18	16.5	-28.579
-12	6	18	18	-31.177
-9	6	18	16.5	-23.382
-10	6	18	18	-25.981
-10	5	18	15	-25.981
-9	5	18	13.5	-23.383
-8	5	18	15	-20.785
-8	6	18	18	-20.785
-9	7	18	19.5	-23.383
-11	8	18	22.5	-28.578
-12	8	18	24	-31.177
-12	7	18	21	-31.177
-11	7	18	19.5	-28.579
-10	7	18	21	-25.981
-10	8	18	24	-25.981
-11	9	18	25.5	-28.579
5	-8	19	-25.5	12.99
4	-8	19	-24	10.392
4	-9	19	-27	10.392
5	-9	19	-28.5	12.99
6	-9	19	-27	15.589
6	-8	19	-24	15.588
5	-7	19	-22.5	12.991
7	-10	19	-31.5	18.186
6	-10	19	-30	15.588
6	-11	19	-33	15.588
7	-11	19	-34.5	18.187
8	-11	19	-33	20.785
8	-10	19	-30	20.784
7	-9	19	-28.5	18.187
8	-8	19	-24	20.785
7	-7	19	-22.5	18.186
7	-8	19	-25.5	18.187
8	-9	19	-27	20.784
9	-8	19	-25.5	23.383
9	-7	19	-22.5	23.383
8	-7	19	-21	20.785
-7	-10	20	-31.5	-18.186
-8	-10	20	-30	-20.785
-8	-11	20	-33	-20.785
-7	-11	20	-34.5	-18.187
-6	-11	20	-33	-15.588
-6	-10	20	-30	-15.588
-7	-9	20	-28.5	-18.187
-2	-12	20	-36	-5.196
-3	-11	20	-34.5	-7.794
-3	-12	20	-37.5	-7.794
-2	-13	20	-39	-5.196
-1	-12	20	-37.5	-2.598
-1	-11	20	-34.5	-2.598
-2	-11	20	-33	-5.196
-4	-10	20	-30	-10.392
-5	-9	20	-28.5	-12.99
-5	-10	20	-31.5	-12.991
-4	-11	20	-33	-10.393
-3	-10	20	-31.5	-7.794
-3	-9	20	-28.5	-7.794
-4	-9	20	-27	-10.392
-13	-4	21	-13.5	-33.775
-14	-4	21	-12	-36.374
-14	-5	21	-15	-36.373
-13	-5	21	-16.5	-33.775
-12	-5	21	-15	-31.177
-12	-4	21	-12	-31.177
-13	-3	21	-10.5	-33.775
-10	-4	21	-12	-25.981
-11	-3	21	-10.5	-28.579
-11	-4	21	-13.5	-28.579
-10	-5	21	-15	-25.981
-9	-4	21	-13.5	-23.382
-9	-3	21	-10.5	-23.383
-10	-3	21	-9	-25.981
-12	-2	21	-6	-31.177
-13	-1	21	-4.5	-33.775
-13	-2	21	-7.5	-33.775
-12	-3	21	-9	-31.176
-11	-2	21	-7.5	-28.579
-11	-1	21	-4.5	-28.579
-12	-1	21	-3	-31.177
-4	11	22	33	-10.393
-5	12	22	34.5	-12.99
-5	11	22	31.5	-12.99
-4	10	22	30	-10.393
-3	11	22	31.5	-7.794
-3	12	22	34.5	-7.794
-4	12	22	36	-10.392
-1	12	22	34.5	-2.598
-2	12	22	36	-5.196
-2	11	22	33	-5.197
-1	11	22	31.5	-2.598
0	11	22	33	0
0	12	22	36	0
-1	13	22	37.5	-2.598
